link,title,date,newspaper
/news/news_read.naver?article_id=0004234227&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,"당인가미식, ‘지앤지유니버스’로 사명 변경...글로벌 F&B로 도약",20230905,서울경제
/news/news_read.naver?article_id=0002823258&office_id=029&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,"한국공인회계사회, 이달 15일 `제5회 ESG 인증포럼` 개최",20230905,디지털타임스
/news/news_read.naver?article_id=0001635885&office_id=005&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,삼성전기 “美 자동차 카메라 모듈 공급”… 테슬라?,20230905,국민일보
/news/news_read.naver?article_id=0003132529&office_id=030&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,"[ET라씨로] 레이저쎌, AI반도체 패키지용 300mm 대면적 면레이저 기술 개발…주가 25%↑",20230905,전자신문
/news/news_read.naver?article_id=0002192848&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,"미래에셋 ‘TIGER 미국배당 프리미엄 ETF 시리즈’, 순자산 1000억원 돌파 [투자360]",20230905,헤럴드경제
/news/news_read.naver?article_id=0012069510&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,"KB증권, 슈스깨비 경연 최종우승자 송파지점 김진성 주임",20230905,뉴시스
/news/news_read.naver?article_id=0005181976&office_id=009&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,‘유진 챔피언 단기채 펀드’ 설정액 1조원 돌파,20230905,매일경제
/news/news_read.naver?article_id=0007029105&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,코스피·코스닥 장 초반 하락…간밤 유럽증시 부진 영향[개장시황],20230905,뉴스1
/news/news_read.naver?article_id=0005181974&office_id=009&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"대동, 포스코와 특수로봇 개발 MOU 체결에 강세",20230905,매일경제
/news/news_read.naver?article_id=0002746000&office_id=119&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"한투證, 최고 15% 수익률 추구 등 ELS·ELB 23종 출시",20230905,데일리안
/news/news_read.naver?article_id=0004887657&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"""삼성·포스코 들어온다""…로봇주 연일 '강세'",20230905,한국경제
/news/news_read.naver?article_id=0005067384&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"[fn마켓워치] ""왕기가 서린 터"" 강남파이낸스플라자 매각 속도",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0001123256&office_id=215&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,'공중부양' 시도…초전도체주 또 '들썩',20230905,한국경제TV
/news/news_read.naver?article_id=0004934046&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"코웰패션, 이탈리아 브랜드 디아도라와 라이선스 계약",20230905,머니투데이
/news/news_read.naver?article_id=0014171292&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"""투자자들, 미 증시는 채권금리 추가 상승 견뎌낼 것""",20230905,연합뉴스
/news/news_read.naver?article_id=0002192841&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"교직원공제회, S2B 통해 ‘에듀테크’ 구매 카테고리 신설",20230905,헤럴드경제
/news/news_read.naver?article_id=0002823254&office_id=029&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,KB증권 주식투자 오디션 우승자가 밝힌 투자 전략은?,20230905,디지털타임스
/news/news_read.naver?article_id=0002192839&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,엔비디아 담은‘ ACE 글로벌반도체 톱4 플러스 SOLACTIVE’ 연초 이후 수익률 1위,20230905,헤럴드경제
/news/news_read.naver?article_id=0000770494&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"[특징주] 스튜디오산타, 나스닥 상장 추진 '케이엔터' 투자 부각 '↑'",20230905,아이뉴스24
/news/news_read.naver?article_id=0000929352&office_id=366&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"[특징주] HPSP, ‘신고가’ 찍어… “내년 메모리향 공급 확대”",20230905,조선비즈
/news/news_read.naver?article_id=0002192837&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"신한證, ‘日 주식 온라인 매수수수료 ZERO’ 이벤트 실시",20230905,헤럴드경제
/news/news_read.naver?article_id=0004234219&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"[특징주] 이루다, 베인캐피탈 인수에도 장 초반 약세",20230905,서울경제
/news/news_read.naver?article_id=0005067380&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"“회계법인 최초”···삼일, ‘일자리 으뜸기업’ 선정",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0002745995&office_id=119&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"미래에셋 美배당 프리미엄 ETF 시리즈, 순자산 1천억 돌파",20230905,데일리안
/news/news_read.naver?article_id=0005567427&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"미래에셋운용, TIGER 미국배당+3%·+7% ETF 1천억원 돌파",20230905,이데일리
/news/news_read.naver?article_id=0002823247&office_id=029&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"두나무 `넥스트드림`, 무이자 생계비 대출 신청자 모집",20230905,디지털타임스
/news/news_read.naver?article_id=0005067374&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"[fn마켓워치]하나 ESG 더블 임팩트 매칭펀드, 치과 진료 디지털 '글라우드'에 투자",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0005181969&office_id=009&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=11,"“미 車업체와 카메라모듈 공급 계약”…삼성전기, 3%대 강세",20230905,매일경제
/news/news_read.naver?article_id=0005567421&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,"국고채, 일제히 약세 출발… 물가 상승 경계감 확대",20230905,이데일리
/news/news_read.naver?article_id=0002192832&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,"두 얼굴의 증권사?…‘목표상향’ 한목소리 낸 삼성전자는 팔고, ‘매도의견’ 낸 에코프로 샀다 [투자360]",20230905,헤럴드경제
/news/news_read.naver?article_id=0002192830&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,바이든 “일자리 줄어든 채 퇴임”...트럼프 노골적 비판,20230905,헤럴드경제
/news/news_read.naver?article_id=0005067371&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,"“ESG 공시, 회계감사에 어떤 영향?”···한공회, ‘제5회 인증포럼’ 연다",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0005067370&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,“올해 들어갔으면 30%”···이름 값한 필승코리아펀드,20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0005067368&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,“반도체 4강에 8할을”···성적으로 증명한 반도체 ETF는?,20230905,아시아경제
/news/news_read.naver?article_id=0005309551&office_id=277&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,"코스피, 기관 '팔자'에 소폭 하락 2580선…코스닥도 0.22% ↓",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0004934035&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,'하반기도 실적 우수하다' HPSP 장 중 신고가,20230905,아시아경제
/news/news_read.naver?article_id=0001123252&office_id=215&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,다시 드리운 인플레 우려…기관 '팔자',20230905,머니투데이
/news/news_read.naver?article_id=0001123251&office_id=215&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,"""땡큐! 삼성전기""…카메라모듈 관련주 '불기둥'",20230905,한국경제TV
/news/news_read.naver?article_id=0000770481&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,"비비안, 추석맞아 소외계층 위한 1억5000만원 물품 기부",20230905,한국경제TV
/news/news_read.naver?article_id=0002192820&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,1주 만에 최대 54% 상승한 반도체 소부장株…HBM 열풍에 더 오르나 [투자360],20230905,아이뉴스24
/news/news_read.naver?article_id=0003132513&office_id=030&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,"포블, 금융위 FIU 현장실사 종료",20230905,헤럴드경제
/news/news_read.naver?article_id=0002745985&office_id=119&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,"KB證, 해외주식 전문가 발굴 ‘2023 슈퍼스타 KB’ 성료",20230905,전자신문
/news/news_read.naver?article_id=0014171247&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,"코스피, 장 초반 2,580선 내외 보합권 등락…개별종목 장세(종합)",20230905,데일리안
/news/news_read.naver?article_id=0005567408&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,"[특징주]에코프로, 2%대 하락하며 3일 연속↓…110만원 무너져",20230905,연합뉴스
/news/news_read.naver?article_id=0004234209&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,NH아문디 '文 펀드' 연초 이후 수익률 30% 돌파,20230905,이데일리
/news/news_read.naver?article_id=0014171246&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,"[특징주] HPSP, 올해 하반기 높은 수익성 기대감에 '신고가'",20230905,서울경제
/news/news_read.naver?article_id=0005567406&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,KB증권 '슈스깨비' 최종우승자는 '큐브천재' 직원,20230905,연합뉴스
/news/news_read.naver?article_id=0005309553&office_id=277&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=12,"에이피테크놀로지, 2’-FL 프리바이오틱스 퓨리티 신제품 출시",20230905,이데일리
/news/news_read.naver?article_id=0005567406&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,KB증권 '슈스깨비' 최종우승자는 '큐브천재' 직원,20230905,이데일리
/news/news_read.naver?article_id=0005567405&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,"강달러 주춤·韓 물가 3%대 회귀…환율, 장중 1320원 밑으로 하락",20230905,이데일리
/news/news_read.naver?article_id=0012069423&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,코스피 하락 출발,20230905,뉴시스
/news/news_read.naver?article_id=0012069422&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,코스피 하락 출발 후 혼조세,20230905,뉴시스
/news/news_read.naver?article_id=0012069421&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,코스피 하락 출발 후 혼조세,20230905,뉴시스
/news/news_read.naver?article_id=0012069420&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,코스피 하락 출발 후 혼조세,20230905,뉴시스
/news/news_read.naver?article_id=0012069419&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,동반 하락 출발한 코스피-코스닥 지수,20230905,뉴시스
/news/news_read.naver?article_id=0012069418&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,하락 출발한 코스피,20230905,뉴시스
/news/news_read.naver?article_id=0012069416&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,하락 출발한 코스피,20230905,뉴시스
/news/news_read.naver?article_id=0002192812&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,"케이스톤, 4호 펀드 소진 박차…올 들어 ‘바이아웃’만 3건 [투자360]",20230905,헤럴드경제
/news/news_read.naver?article_id=0005567402&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,"초전도체株, 네이처 ‘LK-99’ 언급에 또 테마성 움직임[특징주]",20230905,이데일리
/news/news_read.naver?article_id=0004934026&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,"에코프로 뚝뚝뚝, 110만원 깨졌다…증권가 ""정상화 과정""",20230905,머니투데이
/news/news_read.naver?article_id=0012069411&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,"코닉오토메이션, 에코프로비엠에 53억 규모 품질 분석 자동화 시스템 공급",20230905,뉴시스
/news/news_read.naver?article_id=0000770472&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,"강스템바이오텍, 아토피 3상 임상경과 공개 기업설명회 개최",20230905,아이뉴스24
/news/news_read.naver?article_id=0001123244&office_id=215&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,美 전기차 업체와 카메라 모듈 공급 계약…삼성전기 강세,20230905,한국경제TV
/news/news_read.naver?article_id=0004887641&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=13,"삼성전기, 美 전기차업체 카메라 모듈 공급 계약 체결 소식에 '상승'",20230905,뉴시스
